pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,128132.mp3__0,128132.mp3,"What happens immediately after this event first appears: ""A dog makes a short, low-pitched moan inside a room.""?","A. An Alaskan Malamute moans with varying volume and sudden high-pitched tones like crying. | B. An Alaskan Malamute dog makes a long moan that starts high, dips to a lower tone, then rises again indoors. | C. This is the last event, no immediate event after. | D. An Alaskan Malamute dog moans, starting with a high pitch and then lowering to a deeper tone. | E. A dog moans in a low tone that sharply rises in the middle.",D,B,D,exact-label,exact-label,B,D,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,141529.mp3__3,141529.mp3,"What happens immediately after this event first appears: ""Someone utters a brief, disappointed sound in a quiet, shocked tone.""?","A. Someone blows softly into a microphone, creating an airy whoosh. | B. An alarm gradually increases in volume until it reaches a steady, repetitive tone. | C. A loud thunderclap strikes nearby, echoing and gradually fading out. | D. A calm rainstorm with soft, steady raindrops and gentle wind. | E. This is the last event, no immediate event after.",A,C,A,exact-label,exact-label,C,A,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,146075.mp3__1,146075.mp3,"What happens immediately after this event first appears: ""An animal snorts loudly nearby.""?","A. A lion roars loudly and repeatedly nearby. | B. This is the last event, no immediate event after. | C. An animal screams repeatedly nearby. | D. A pig grunts loudly and repeatedly outdoors. | E. A pig grunts repeatedly in the distance.",D,A,D,exact-label,exact-label,A,D,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,146406.mp3__4,146406.mp3,"What happens immediately after this event first appears: ""A bus stops on the street.""?","A. A man is making an announcement at a bus station. | B. A man repeatedly shushes. | C. Ambient public transport sounds are loud throughout. | D. The engine of a public transport vehicle is getting louder. | E. This is the last event, no immediate event after.",E,D,E,exact-label,exact-label,D,E,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,164620.mp3__4,164620.mp3,"What happens immediately after this event first appears: ""A person laughs inside a car.""?","A. Two people are talking inside a car. | B. Whistling sound of a vehicle passing by quickly. | C. The monotonous sound of a car engine. | D. Someone is speaking inside a car. | E. This is the last event, no immediate event after.",E,A,E,exact-label,exact-label,A,E,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,165067.mp3__4,165067.mp3,"What happens immediately after this event first appears: ""Two people are talking in a town square, and one of them laughs at the end.""?","A. Water splashes loudly and continuously in a town square. | B. Motors of cars and motorcycles humming in a town square. | C. This is the last event, no immediate event after. | D. Children yell and talk happily in a town square. | E. People are talking quietly in the background and are not understandable.",C,A,C,exact-label,exact-label,A,C,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,100489.mp3__2,100489.mp3,"What happens immediately after this event first appears: ""A scratching noise.""?","A. Low-pitched engine running. | B. A bell rings repeatedly in the background. | C. This is the last event, no immediate event after. | D. A whistling sound is heard in the background.",D,A,D,exact-label,exact-label,A,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,102409.mp3__3,102409.mp3,"What happens immediately after this event first appears: ""A ferry wobbling on water with waves hitting it.""?","A. People are speaking loudly in a crowd. | B. This is the last event, no immediate event after. | C. People boarding a boat. | D. Multiple bicycles clicking.",B,C,B,exact-label,exact-label,C,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,102411.mp3__3,102411.mp3,"What happens immediately after this event first appears: ""A child cries.""?","A. This is the last event, no immediate event after. | B. Background chatter from a crowd on a ferry. | C. A ferry boat motor is running. | D. Subtle waves sound overlaid by engine noise.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,103538.mp3__3,103538.mp3,"What happens immediately after this event first appears: ""Birds chirp simultaneously in public.""?","A. Insects are sounding continually. | B. Birds chirp briefly. | C. This is the last event, no immediate event after. | D. An airplane is descending.",C,B,C,exact-label,exact-label,B,C,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113146.mp3__3,113146.mp3,"What happens immediately after this event first appears: ""Loud splashing water echoing from a toilet.""?","A. Running water echoing in the distance. | B. 1oud metallic thumping sounds. | C. Wind blows loudly indoors. | D. This is the last event, no immediate event after.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113325.mp3__3,113325.mp3,"What happens immediately after this event first appears: ""A car passes by.""?","A. A man is mumbling. | B. A vehicle accelerates. | C. This is the last event, no immediate event after. | D. Strong, vibrant, low-frequency white noise.",C,A,C,exact-label,exact-label,A,C,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113352.mp3__3,113352.mp3,"What happens immediately after this event first appears: ""A loud motorbike engine running on the street.""?","A. Cars rushing by repeatedly on a busy street. | B. This is the last event, no immediate event after. | C. Cars rapidly passing by on a busy street. | D. Continuous loud noise of a busy street.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,116769.mp3__3,116769.mp3,"What happens immediately after this event first appears: ""Quiet and slow clapping.""?","A. Slow and irregular clapping. | B. Irregular clapping with breaks in between. | C. Only a few people are clapping quickly. | D. This is the last event, no immediate event after.",D,A,D,exact-label,exact-label,A,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,118636.mp3__3,118636.mp3,"What happens immediately after this event first appears: ""A person is speaking indistinctly.""?","A. This is the last event, no immediate event after. | B. A music is playing loudly in a crowded mall. | C. A concert with singing and acoustic guitar is playing in the distance. | D. A machine hums loudly.",A,C,A,exact-label,exact-label,C,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,124982.mp3__0,124982.mp3,"What happens immediately after this event first appears: ""Typing on plastic keyboard buttons accompanied by beeping sounds for each press.""?","A. The motor of an ATM runs while it counts money. | B. A barcode scanner or cashier machine beeps. | C. This is the last event, no immediate event after. | D. Pressing a plastic button on a cashier machine, which beeps when pressed.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,124982.mp3__3,124982.mp3,"What happens immediately after this event first appears: ""The motor of an ATM runs while it counts money.""?","A. A barcode scanner or cashier machine beeps. | B. This is the last event, no immediate event after. | C. Pressing a plastic button on a cashier machine, which beeps when pressed. | D. Typing on plastic keyboard buttons accompanied by beeping sounds for each press.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,132385.mp3__3,132385.mp3,"What happens immediately after this event first appears: ""A small motorized machine is turning off.""?","A. A small motorized machine is cutting something. | B. A small motorized machine is scratching or cutting something. | C. This is the last event, no immediate event after. | D. A small motor runs continuously after being turned on.",C,B,C,exact-label,exact-label,B,C,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,134070.mp3__3,134070.mp3,"What happens immediately after this event first appears: ""Wind chimes tinkle once, producing soft and light metallic sounds.""?","A. Wind chimes tinkle twice, making soft and light metallic sounds. | B. This is the last event, no immediate event after. | C. Wind chimes tinkle softly, creating light metallic sounds in a quiet environment. | D. Wind chimes start with a loud, clear tinkling sound and slowly quiet down, producing irregular and rhythmic tones in a quiet environment.",B,C,B,exact-label,exact-label,C,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,136424.mp3__2,136424.mp3,"What happens immediately after this event first appears: ""A woman is yelling.""?","A. A woman is speaking. | B. An alarm beeps repeatedly. | C. This is the last event, no immediate event after. | D. A woman is talking.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,137010.mp3__3,137010.mp3,"What happens immediately after this event first appears: ""A person is dialing a phone.""?","A. This is the last event, no immediate event after. | B. A woman is making an announcement. | C. A train is passing by. | D. A train squeaks.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,153543.mp3__2,153543.mp3,"What happens immediately after this event first appears: ""A metallic screeching sound is heard softly in the distance.""?","A. Motor vehicles pass by in the distance, producing a low rumbling sound. | B. Motor vehicles drive past, producing a loud rumbling sound that slowly fades away. | C. This is the last event, no immediate event after. | D. Motor vehicles rumble as they approach, gradually becoming louder.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,157594.mp3__3,157594.mp3,"What happens immediately after this event first appears: ""A buchfink or chaffinch bird singing.""?","A. A house sparrow is singing. | B. This is the last event, no immediate event after. | C. Various birds singing. | D. A dove coos.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159346.mp3__3,159346.mp3,"What happens immediately after this event first appears: ""A whirring sound slowly diminishes as a vacuum cleaner is turned off.""?","A. A high-pitched mechanical whirring from a vacuum cleaner motor. | B. This is the last event, no immediate event after. | C. A deep humming sound of air passing through a vacuum cleaner. | D. An irregular high-pitched, piercing whistle from a vacuum cleaner suction.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159437.mp3__2,159437.mp3,"What happens immediately after this event first appears: ""An engine is roaring.""?","A. An engine is roaring and fading out. | B. This is the last event, no immediate event after. | C. A motorbike approaches and then fades away into the distance. | D. An engine is running on idle.",A,C,A,exact-label,exact-label,C,A,4,False,True
